"Time","Motor"
2024-08-01 03:01:37,77 °C
2024-08-01 03:01:38,76 °C
2024-08-01 03:01:39,77 °C
2024-08-01 03:01:41,76 °C
2024-08-01 03:01:42,77 °C
2024-08-01 03:01:52,76 °C
2024-08-01 03:01:53,77 °C
2024-08-01 03:01:57,76 °C
2024-08-01 03:01:59,77 °C
2024-08-01 03:02:01,76 °C
2024-08-01 03:02:02,77 °C
2024-08-01 03:02:32,77 °C
2024-08-01 03:02:36,77 °C
2024-08-01 03:02:39,77 °C
2024-08-01 03:02:40,77 °C
2024-08-01 03:02:41,77 °C
2024-08-01 03:03:37,76 °C
2024-08-01 03:03:38,77 °C
2024-08-01 03:04:49,77 °C
2024-08-01 03:04:51,77 °C
2024-08-01 03:04:52,77 °C
2024-08-01 03:06:33,77 °C
2024-08-01 03:07:54,77 °C
2024-08-01 03:07:58,76 °C
2024-08-01 03:08:02,77 °C
2024-08-01 03:08:03,76 °C
2024-08-01 03:08:08,77 °C
2024-08-01 03:08:11,76 °C
2024-08-01 03:08:16,77 °C
2024-08-01 03:08:17,76 °C
2024-08-01 03:08:19,76 °C
2024-08-01 03:08:20,77 °C
2024-08-01 03:08:21,76 °C
2024-08-01 03:08:29,76 °C
2024-08-01 03:08:31,76 °C
2024-08-01 03:08:32,76 °C
2024-08-01 03:08:35,76 °C
2024-08-01 03:08:36,76 °C
2024-08-01 03:08:37,76 °C
2024-08-01 03:08:39,76 °C
2024-08-01 03:08:42,76 °C
2024-08-01 03:08:44,76 °C
2024-08-01 03:09:05,76 °C
2024-08-01 03:10:06,76 °C
2024-08-01 03:10:36,76 °C
2024-08-01 03:11:00,76 °C
2024-08-01 03:11:25,76 °C
2024-08-01 03:11:51,76 °C
2024-08-01 03:12:20,76 °C
2024-08-01 03:12:54,76 °C
2024-08-01 03:13:02,76 °C
2024-08-01 03:13:04,76 °C
2024-08-01 03:13:11,76 °C
2024-08-01 03:13:13,76 °C
2024-08-01 03:13:14,76 °C
2024-08-01 03:13:15,76 °C
2024-08-01 03:13:18,76 °C
2024-08-01 03:13:19,76 °C
2024-08-01 03:13:23,76 °C
2024-08-01 03:13:26,76 °C
2024-08-01 03:13:28,76 °C
2024-08-01 03:13:29,76 °C
2024-08-01 03:13:30,76 °C
2024-08-01 03:13:37,76 °C
2024-08-01 03:13:39,76 °C
2024-08-01 03:13:42,76 °C
2024-08-01 03:13:43,76 °C
2024-08-01 03:16:14,76 °C
2024-08-01 03:16:19,76 °C
2024-08-01 03:16:20,76 °C
2024-08-01 03:17:52,77 °C
2024-08-01 03:17:53,76 °C
2024-08-01 03:17:56,77 °C
2024-08-01 03:17:57,76 °C
2024-08-01 03:18:04,77 °C
2024-08-01 03:18:05,76 °C
2024-08-01 03:18:09,77 °C
2024-08-01 03:18:12,76 °C
2024-08-01 03:18:15,77 °C
2024-08-01 03:18:23,76 °C
2024-08-01 03:18:24,77 °C
2024-08-01 03:18:28,76 °C
2024-08-01 03:18:30,77 °C
2024-08-01 03:18:31,76 °C
2024-08-01 03:18:34,77 °C
2024-08-01 03:18:35,76 °C
2024-08-01 03:18:36,77 °C
2024-08-01 03:18:39,76 °C
2024-08-01 03:18:42,77 °C
2024-08-01 03:18:43,76 °C
2024-08-01 03:18:45,77 °C
2024-08-01 03:18:47,76 °C
2024-08-01 03:18:51,77 °C
2024-08-01 03:18:55,76 °C
2024-08-01 03:18:56,77 °C
2024-08-01 03:18:59,76 °C
2024-08-01 03:19:01,77 °C
2024-08-01 03:19:08,76 °C
2024-08-01 03:19:09,77 °C
2024-08-01 03:19:27,77 °C
2024-08-01 03:19:28,77 °C
2024-08-01 03:19:33,76 °C
2024-08-01 03:19:34,77 °C
2024-08-01 03:19:37,77 °C
2024-08-01 03:19:39,77 °C
2024-08-01 03:19:41,77 °C
2024-08-01 03:19:42,77 °C
2024-08-01 03:19:43,77 °C
2024-08-01 03:32:30,77 °C
2024-08-01 03:32:31,77 °C
2024-08-01 03:32:32,77 °C
2024-08-01 03:32:36,77 °C
2024-08-01 03:32:37,77 °C
2024-08-01 03:32:41,77 °C
2024-08-01 03:32:42,77 °C
2024-08-01 03:35:14,77 °C
2024-08-01 03:35:15,77 °C
2024-08-01 03:35:43,77 °C
2024-08-01 03:35:45,77 °C
2024-08-01 03:35:53,77 °C
2024-08-01 03:35:54,77 °C
2024-08-01 03:35:59,77 °C
2024-08-01 03:36:00,77 °C
2024-08-01 03:36:05,77 °C
2024-08-01 03:36:08,77 °C
2024-08-01 03:36:16,77 °C
2024-08-01 03:36:18,77 °C
2024-08-01 03:36:20,77 °C
2024-08-01 03:36:28,77 °C
2024-08-01 03:36:29,77 °C
2024-08-01 03:36:31,77 °C
2024-08-01 03:36:33,77 °C
2024-08-01 03:36:34,77 °C
2024-08-01 03:36:40,77 °C
2024-08-01 03:36:41,77 °C
2024-08-01 03:36:43,77 °C
2024-08-01 03:36:45,77 °C
2024-08-01 03:36:46,77 °C
2024-08-01 03:36:49,77 °C
2024-08-01 03:36:51,77 °C
2024-08-01 03:36:52,77 °C
2024-08-01 03:36:54,77 °C
2024-08-01 03:36:55,77 °C
2024-08-01 03:36:56,77 °C
2024-08-01 03:37:00,77 °C
2024-08-01 03:37:01,77 °C
2024-08-01 03:37:05,77 °C
2024-08-01 03:37:08,77 °C
2024-08-01 03:37:09,77 °C
2024-08-01 03:37:13,77 °C
2024-08-01 03:37:23,77 °C
2024-08-01 03:37:24,77 °C
2024-08-01 03:37:28,77 °C
2024-08-01 03:37:30,77 °C
2024-08-01 03:37:32,77 °C
2024-08-01 03:37:33,77 °C
2024-08-01 03:37:37,77 °C
2024-08-01 03:37:40,77 °C
2024-08-01 03:38:07,77 °C
2024-08-01 03:38:10,77 °C
2024-08-01 03:38:21,77 °C
2024-08-01 03:38:22,77 °C
2024-08-01 03:38:27,77 °C
2024-08-01 03:38:29,77 °C
2024-08-01 03:41:18,78 °C
2024-08-01 03:41:21,77 °C
2024-08-01 03:41:24,78 °C
2024-08-01 03:41:29,77 °C
2024-08-01 03:41:30,78 °C
2024-08-01 03:41:40,77 °C
2024-08-01 03:41:41,78 °C
2024-08-01 03:41:49,77 °C
2024-08-01 03:41:50,78 °C
2024-08-01 03:41:56,78 °C
2024-08-01 03:41:58,78 °C
2024-08-01 03:42:12,78 °C
2024-08-01 03:42:13,78 °C
2024-08-01 03:42:16,78 °C
2024-08-01 03:42:18,78 °C
2024-08-01 03:42:44,78 °C
2024-08-01 03:42:47,78 °C
2024-08-01 03:42:48,78 °C
2024-08-01 03:42:50,78 °C
2024-08-01 03:42:57,78 °C
2024-08-01 03:42:58,78 °C
2024-08-01 03:43:02,78 °C
2024-08-01 03:43:05,78 °C
2024-08-01 03:43:06,78 °C
2024-08-01 03:43:07,78 °C
2024-08-01 03:43:14,78 °C
2024-08-01 03:43:15,78 °C
2024-08-01 03:43:19,78 °C
2024-08-01 03:43:21,78 °C
2024-08-01 03:43:30,78 °C
2024-08-01 03:43:31,78 °C
2024-08-01 03:43:37,78 °C
2024-08-01 03:43:38,78 °C
2024-08-01 03:43:40,78 °C
2024-08-01 03:43:42,78 °C
2024-08-01 03:43:44,78 °C
2024-08-01 03:43:45,78 °C
2024-08-01 03:43:46,78 °C
2024-08-01 03:43:49,78 °C
2024-08-01 03:43:51,78 °C
2024-08-01 03:43:53,78 °C
2024-08-01 03:43:54,78 °C
2024-08-01 03:43:55,78 °C
2024-08-01 03:43:58,78 °C
2024-08-01 03:43:59,78 °C
2024-08-01 03:44:02,78 °C
2024-08-01 03:44:03,78 °C
2024-08-01 03:44:09,78 °C
2024-08-01 03:44:10,78 °C
2024-08-01 03:44:13,78 °C
2024-08-01 03:44:15,78 °C
2024-08-01 03:44:26,78 °C
2024-08-01 03:44:27,78 °C
2024-08-01 03:44:30,78 °C
2024-08-01 03:44:31,78 °C
2024-08-01 03:44:32,78 °C
2024-08-01 03:44:33,78 °C
2024-08-01 03:44:36,78 °C
2024-08-01 03:44:37,78 °C
2024-08-01 03:44:39,78 °C
2024-08-01 03:44:40,78 °C
2024-08-01 03:44:44,78 °C
2024-08-01 03:44:47,78 °C
2024-08-01 03:44:51,78 °C
2024-08-01 03:44:52,78 °C
2024-08-01 03:45:09,78 °C
2024-08-01 03:45:10,78 °C
2024-08-01 03:45:43,78 °C
2024-08-01 03:45:44,78 °C
2024-08-01 04:07:01,79 °C
2024-08-01 04:07:02,78 °C
2024-08-01 04:07:22,79 °C
2024-08-01 04:07:23,78 °C
2024-08-01 04:07:26,79 °C
2024-08-01 04:07:27,78 °C
2024-08-01 04:07:40,78 °C
2024-08-01 04:07:41,79 °C
2024-08-01 04:07:42,78 °C
2024-08-01 04:07:46,79 °C
2024-08-01 04:07:52,78 °C
2024-08-01 04:08:06,79 °C
2024-08-01 04:08:08,78 °C
2024-08-01 04:08:12,79 °C
2024-08-01 04:08:16,78 °C
2024-08-01 04:08:18,79 °C
2024-08-01 04:08:20,79 °C
2024-08-01 04:08:22,78 °C
2024-08-01 04:08:24,79 °C
2024-08-01 04:08:27,78 °C
2024-08-01 04:08:28,79 °C
2024-08-01 04:08:29,79 °C
2024-08-01 04:08:30,78 °C
2024-08-01 04:08:32,79 °C
2024-08-01 04:08:33,79 °C
2024-08-01 04:08:34,79 °C
2024-08-01 04:08:39,78 °C
2024-08-01 04:08:40,79 °C
2024-08-01 04:08:48,79 °C
2024-08-01 04:08:49,79 °C
2024-08-01 04:08:52,78 °C
2024-08-01 04:08:53,79 °C
2024-08-01 04:08:54,79 °C
2024-08-01 04:08:57,79 °C
2024-08-01 04:09:00,79 °C
2024-08-01 04:09:02,79 °C
2024-08-01 04:09:14,79 °C
2024-08-01 04:09:16,79 °C
2024-08-01 04:09:25,79 °C
2024-08-01 04:09:27,79 °C
2024-08-01 04:09:28,79 °C
2024-08-01 04:09:29,79 °C
2024-08-01 04:09:32,79 °C
2024-08-01 04:09:34,79 °C
2024-08-01 04:09:44,79 °C
2024-08-01 04:09:45,79 °C
2024-08-01 04:10:03,79 °C
2024-08-01 04:10:04,79 °C
2024-08-01 04:31:48,79 °C
2024-08-01 04:31:50,79 °C
2024-08-01 04:32:01,79 °C
2024-08-01 04:32:02,79 °C
2024-08-01 04:32:10,79 °C
2024-08-01 04:32:19,79 °C
2024-08-01 04:32:20,79 °C
2024-08-01 04:32:28,79 °C
2024-08-01 04:32:29,79 °C
2024-08-01 04:32:39,79 °C
2024-08-01 04:32:40,79 °C
2024-08-01 04:32:42,79 °C
2024-08-01 04:32:43,79 °C
2024-08-01 04:35:52,79 °C
2024-08-01 04:35:53,79 °C
2024-08-01 04:35:58,79 °C
2024-08-01 04:35:59,79 °C
2024-08-01 04:36:04,79 °C
2024-08-01 04:36:06,79 °C
2024-08-01 04:36:13,79 °C
2024-08-01 04:36:15,79 °C
2024-08-01 04:36:20,79 °C
2024-08-01 04:36:21,79 °C
2024-08-01 04:36:22,79 °C
2024-08-01 04:36:24,79 °C
2024-08-01 04:36:30,79 °C
2024-08-01 04:36:32,79 °C
2024-08-01 04:36:34,79 °C
2024-08-01 04:36:35,79 °C
2024-08-01 04:36:37,79 °C
2024-08-01 04:36:41,79 °C
2024-08-01 04:36:42,79 °C
2024-08-01 04:36:44,79 °C
2024-08-01 04:36:45,79 °C
2024-08-01 04:36:49,79 °C
2024-08-01 04:36:54,79 °C
2024-08-01 04:36:59,79 °C
2024-08-01 04:37:02,79 °C
2024-08-01 04:45:04,80 °C
2024-08-01 04:45:06,79 °C
2024-08-01 04:45:08,80 °C
2024-08-01 04:45:09,79 °C
2024-08-01 04:45:12,80 °C
2024-08-01 04:45:14,79 °C
2024-08-01 04:45:17,80 °C
2024-08-01 04:45:18,79 °C
2024-08-01 04:45:19,80 °C
2024-08-01 04:45:20,79 °C
2024-08-01 04:45:22,80 °C
2024-08-01 04:45:23,79 °C
2024-08-01 04:45:27,80 °C
2024-08-01 04:45:32,79 °C
2024-08-01 04:45:33,80 °C
2024-08-01 04:45:34,79 °C
2024-08-01 04:45:35,80 °C
2024-08-01 04:45:40,79 °C
2024-08-01 04:45:44,80 °C
2024-08-01 04:45:47,79 °C
2024-08-01 04:45:48,80 °C
2024-08-01 04:49:28,80 °C
2024-08-01 04:49:29,80 °C
2024-08-01 04:49:37,80 °C
2024-08-01 04:49:40,80 °C
2024-08-01 04:49:45,80 °C
2024-08-01 04:49:46,80 °C
2024-08-01 04:49:55,80 °C
2024-08-01 04:49:56,80 °C
2024-08-01 04:50:00,80 °C
2024-08-01 04:50:02,80 °C
2024-08-01 04:50:03,80 °C
2024-08-01 04:50:04,80 °C
2024-08-01 04:50:08,80 °C
2024-08-01 04:50:09,80 °C
2024-08-01 04:50:15,80 °C
2024-08-01 04:50:16,80 °C
2024-08-01 04:50:27,80 °C
2024-08-01 04:50:28,80 °C
2024-08-01 04:50:33,80 °C
2024-08-01 04:50:34,80 °C
2024-08-01 04:50:48,80 °C
2024-08-01 04:50:51,80 °C
2024-08-01 04:50:53,80 °C
2024-08-01 04:50:54,80 °C
2024-08-01 04:51:05,80 °C
2024-08-01 04:51:06,80 °C
2024-08-01 04:51:17,80 °C
2024-08-01 04:51:19,80 °C
2024-08-01 04:51:29,80 °C
2024-08-01 04:51:30,80 °C
2024-08-01 04:51:33,80 °C
2024-08-01 04:51:35,80 °C
2024-08-01 04:51:41,80 °C
2024-08-01 04:51:43,80 °C
2024-08-01 04:51:50,80 °C
2024-08-01 04:51:53,80 °C
2024-08-01 04:52:07,80 °C
2024-08-01 04:52:08,80 °C
2024-08-01 04:52:17,80 °C
2024-08-01 04:52:18,80 °C
2024-08-01 04:52:26,80 °C
2024-08-01 04:52:27,80 °C
2024-08-01 04:52:30,80 °C
2024-08-01 04:52:31,80 °C
2024-08-01 04:52:32,80 °C
2024-08-01 04:52:34,80 °C
2024-08-01 04:52:36,80 °C
2024-08-01 04:52:37,80 °C
2024-08-01 04:52:39,80 °C
2024-08-01 04:52:40,80 °C
2024-08-01 04:52:41,80 °C
2024-08-01 04:52:42,80 °C
2024-08-01 04:52:48,80 °C
2024-08-01 04:52:49,80 °C
2024-08-01 04:52:50,80 °C
2024-08-01 04:52:51,80 °C
2024-08-01 04:52:53,80 °C
2024-08-01 04:52:54,80 °C
2024-08-01 04:52:56,80 °C
2024-08-01 04:52:57,80 °C
2024-08-01 04:52:59,80 °C
2024-08-01 04:53:00,80 °C
2024-08-01 04:53:01,80 °C
2024-08-01 04:53:03,80 °C
2024-08-01 04:53:06,80 °C
2024-08-01 04:53:09,80 °C
2024-08-01 04:53:10,80 °C
2024-08-01 04:53:12,80 °C
2024-08-01 04:53:14,80 °C
2024-08-01 04:53:17,80 °C
2024-08-01 04:53:19,80 °C
2024-08-01 04:53:20,80 °C
2024-08-01 04:53:22,80 °C
2024-08-01 04:53:23,80 °C
2024-08-01 04:53:27,80 °C
2024-08-01 04:53:28,80 °C
2024-08-01 04:53:29,80 °C
2024-08-01 04:53:50,80 °C
2024-08-01 04:53:52,80 °C
2024-08-01 04:53:54,80 °C
2024-08-01 04:53:56,80 °C
2024-08-01 04:53:57,80 °C
2024-08-01 04:54:10,80 °C
2024-08-01 04:54:12,80 °C
2024-08-01 04:54:13,80 °C
2024-08-01 04:54:17,80 °C
2024-08-01 04:54:19,80 °C
2024-08-01 04:54:20,80 °C
2024-08-01 04:54:22,80 °C
2024-08-01 04:54:25,80 °C
2024-08-01 04:54:29,80 °C
2024-08-01 04:54:30,80 °C
2024-08-01 04:54:33,80 °C
2024-08-01 04:54:34,80 °C
2024-08-01 04:54:36,80 °C
2024-08-01 04:54:37,80 °C
2024-08-01 04:54:47,80 °C
2024-08-01 04:54:48,80 °C
2024-08-01 04:54:57,80 °C
2024-08-01 04:54:59,80 °C
2024-08-01 04:55:01,80 °C
2024-08-01 04:55:02,80 °C
2024-08-01 04:55:04,80 °C
2024-08-01 04:55:05,80 °C
2024-08-01 04:55:07,80 °C
2024-08-01 04:55:10,80 °C
2024-08-01 04:55:11,80 °C
2024-08-01 04:55:13,80 °C
2024-08-01 04:55:14,80 °C
2024-08-01 04:55:15,80 °C
2024-08-01 04:55:20,80 °C
2024-08-01 04:55:22,80 °C
2024-08-01 04:55:28,80 °C
2024-08-01 04:55:32,80 °C
2024-08-01 04:55:36,80 °C
2024-08-01 04:55:38,80 °C
2024-08-01 04:55:39,80 °C
2024-08-01 04:55:41,80 °C
2024-08-01 04:55:46,80 °C
2024-08-01 04:55:47,80 °C
2024-08-01 04:55:48,80 °C
2024-08-01 04:55:51,80 °C
2024-08-01 04:55:54,80 °C
2024-08-01 04:55:57,80 °C
2024-08-01 04:56:01,80 °C
2024-08-01 04:56:02,80 °C
2024-08-01 04:56:07,80 °C
2024-08-01 04:56:09,80 °C
2024-08-01 04:56:10,80 °C
2024-08-01 04:56:12,80 °C
2024-08-01 04:56:16,80 °C
2024-08-01 04:56:17,80 °C
2024-08-01 04:56:21,80 °C
2024-08-01 04:56:22,80 °C
2024-08-01 04:56:29,80 °C
2024-08-01 04:56:30,80 °C
2024-08-01 04:56:48,80 °C
2024-08-01 04:56:50,80 °C
2024-08-01 04:56:51,80 °C
2024-08-01 04:56:52,80 °C
2024-08-01 04:56:57,80 °C
2024-08-01 04:57:02,80 °C
2024-08-01 04:57:10,80 °C
2024-08-01 04:57:13,80 °C
2024-08-01 04:57:17,80 °C
2024-08-01 04:57:20,80 °C
2024-08-01 04:57:25,80 °C
2024-08-01 04:57:26,80 °C
2024-08-01 04:57:29,80 °C
2024-08-01 04:57:34,80 °C
2024-08-01 04:57:40,80 °C
2024-08-01 04:57:41,80 °C
2024-08-01 04:57:44,80 °C
2024-08-01 04:57:45,80 °C
2024-08-01 04:57:46,80 °C
2024-08-01 04:57:48,80 °C
2024-08-01 04:57:49,80 °C
2024-08-01 04:57:53,80 °C
2024-08-01 04:57:55,80 °C
2024-08-01 04:57:56,80 °C
2024-08-01 04:58:01,80 °C
2024-08-01 04:58:03,80 °C
2024-08-01 04:58:08,80 °C
2024-08-01 04:58:10,80 °C
2024-08-01 04:58:13,80 °C
2024-08-01 04:58:14,80 °C
2024-08-01 04:58:17,80 °C
2024-08-01 05:09:14,80 °C
2024-08-01 05:09:16,80 °C
2024-08-01 05:09:27,80 °C
2024-08-01 05:09:28,80 °C
2024-08-01 05:09:30,80 °C
2024-08-01 05:09:31,80 °C
2024-08-01 05:09:44,80 °C
2024-08-01 05:09:45,80 °C
2024-08-01 05:09:46,80 °C
2024-08-01 05:09:55,80 °C
2024-08-01 05:09:56,80 °C
2024-08-01 05:10:04,80 °C
2024-08-01 05:10:05,80 °C
2024-08-01 05:10:08,80 °C
2024-08-01 05:10:09,80 °C
2024-08-01 05:10:10,80 °C
2024-08-01 05:10:12,80 °C
2024-08-01 05:10:59,81 °C
2024-08-01 05:11:00,80 °C
2024-08-01 05:11:12,81 °C
2024-08-01 05:11:13,80 °C
2024-08-01 05:11:27,81 °C
2024-08-01 05:11:28,80 °C
2024-08-01 05:11:31,81 °C
2024-08-01 05:11:33,80 °C
2024-08-01 05:11:35,81 °C
2024-08-01 05:11:37,80 °C
2024-08-01 05:11:38,81 °C
2024-08-01 05:11:40,80 °C
2024-08-01 05:11:41,81 °C
2024-08-01 05:11:45,80 °C
2024-08-01 05:11:46,81 °C
2024-08-01 05:11:47,80 °C
2024-08-01 05:11:50,81 °C
2024-08-01 05:11:56,80 °C
2024-08-01 05:11:57,81 °C
2024-08-01 05:12:06,80 °C
2024-08-01 05:12:07,81 °C
2024-08-01 05:13:10,81 °C
2024-08-01 05:13:13,81 °C
2024-08-01 05:13:19,81 °C
2024-08-01 05:13:21,81 °C
2024-08-01 05:13:28,81 °C
2024-08-01 05:13:31,81 °C
2024-08-01 05:13:34,81 °C
2024-08-01 05:13:35,81 °C
2024-08-01 05:13:37,81 °C
2024-08-01 05:13:39,81 °C
2024-08-01 05:13:40,81 °C
2024-08-01 05:13:42,81 °C
2024-08-01 05:13:44,81 °C
2024-08-01 05:13:45,81 °C
2024-08-01 05:13:47,81 °C
2024-08-01 05:13:51,81 °C
2024-08-01 05:13:53,81 °C
2024-08-01 05:24:08,81 °C
2024-08-01 05:24:09,81 °C
2024-08-01 05:24:11,81 °C
2024-08-01 05:24:12,81 °C
2024-08-01 05:24:13,81 °C
2024-08-01 05:24:14,81 °C
2024-08-01 05:24:16,81 °C
2024-08-01 05:24:17,81 °C
2024-08-01 05:24:18,81 °C
2024-08-01 05:24:25,81 °C
2024-08-01 05:24:26,81 °C
2024-08-01 05:24:41,81 °C
2024-08-01 05:24:42,81 °C
2024-08-01 05:38:55,82 °C
2024-08-01 05:38:58,81 °C
2024-08-01 05:38:59,81 °C
2024-08-01 05:39:00,81 °C
2024-08-01 05:39:03,81 °C
2024-08-01 05:39:05,81 °C
2024-08-01 05:39:06,81 °C
2024-08-01 05:39:09,81 °C
2024-08-01 05:39:10,81 °C
2024-08-01 05:39:11,82 °C
2024-08-01 05:39:13,81 °C
2024-08-01 05:39:14,82 °C
2024-08-01 05:39:16,81 °C
2024-08-01 05:39:18,82 °C
2024-08-01 05:39:19,81 °C
2024-08-01 05:39:20,81 °C
2024-08-01 05:39:23,82 °C
2024-08-01 05:39:24,81 °C
2024-08-01 05:39:29,81 °C
2024-08-01 05:39:30,82 °C
2024-08-01 05:39:35,81 °C
2024-08-01 05:39:37,82 °C
2024-08-01 05:39:38,81 °C
2024-08-01 05:39:40,82 °C
2024-08-01 05:39:47,81 °C
2024-08-01 05:39:52,82 °C
2024-08-01 05:39:56,81 °C
2024-08-01 05:39:57,82 °C
2024-08-01 05:39:58,81 °C
2024-08-01 05:39:59,82 °C
2024-08-01 05:40:01,81 °C
2024-08-01 05:40:02,82 °C
2024-08-01 05:43:12,82 °C
2024-08-01 05:43:14,82 °C
2024-08-01 05:43:19,82 °C
2024-08-01 05:43:20,82 °C
2024-08-01 05:43:23,82 °C
2024-08-01 05:43:25,82 °C
2024-08-01 05:43:31,82 °C
2024-08-01 05:43:33,82 °C
2024-08-01 05:43:34,82 °C
2024-08-01 05:43:35,82 °C
2024-08-01 05:43:36,82 °C
2024-08-01 05:43:38,82 °C
2024-08-01 05:43:39,82 °C
2024-08-01 05:43:43,82 °C
2024-08-01 05:43:44,82 °C
2024-08-01 05:43:48,82 °C
2024-08-01 05:43:49,82 °C
2024-08-01 05:43:50,82 °C
2024-08-01 05:43:52,82 °C
2024-08-01 05:55:32,82 °C
2024-08-01 05:55:35,82 °C
2024-08-01 05:55:40,82 °C
2024-08-01 05:55:41,82 °C
2024-08-01 05:55:48,82 °C
2024-08-01 05:55:50,82 °C
2024-08-01 05:55:54,82 °C
2024-08-01 05:55:55,82 °C
2024-08-01 05:55:56,82 °C
2024-08-01 05:56:05,82 °C
2024-08-01 05:56:07,82 °C
2024-08-01 05:56:12,82 °C
2024-08-01 05:57:21,83 °C
2024-08-01 05:57:23,82 °C
2024-08-01 05:57:26,83 °C
2024-08-01 06:09:15,83 °C
2024-08-01 06:09:16,83 °C
2024-08-01 06:09:37,83 °C
2024-08-01 06:09:38,83 °C
2024-08-01 06:09:51,83 °C
2024-08-01 06:09:52,83 °C
2024-08-01 06:09:55,83 °C
2024-08-01 06:09:56,83 °C
2024-08-01 06:09:59,84 °C
2024-08-01 06:10:00,83 °C
2024-08-01 06:10:05,84 °C
2024-08-01 06:10:07,83 °C
2024-08-01 06:10:09,84 °C
2024-08-01 06:10:12,83 °C
2024-08-01 06:10:13,84 °C
2024-08-01 06:10:15,83 °C
2024-08-01 06:10:17,84 °C
2024-08-01 06:12:23,84 °C
2024-08-01 06:12:24,84 °C
2024-08-01 06:12:32,84 °C
2024-08-01 06:12:33,84 °C
2024-08-01 06:12:38,84 °C
2024-08-01 06:12:39,84 °C
2024-08-01 06:12:41,84 °C
2024-08-01 06:12:46,84 °C
2024-08-01 06:12:47,84 °C
2024-08-01 06:12:53,84 °C
2024-08-01 06:12:55,84 °C
2024-08-01 06:12:59,84 °C
2024-08-01 06:13:00,84 °C
2024-08-01 06:17:17,84 °C
2024-08-01 06:17:18,84 °C
2024-08-01 06:17:23,84 °C
2024-08-01 06:17:26,84 °C
2024-08-01 06:17:27,84 °C
2024-08-01 06:17:29,84 °C
2024-08-01 06:17:31,84 °C
2024-08-01 06:17:32,84 °C
2024-08-01 06:17:35,84 °C
2024-08-01 06:17:40,84 °C
2024-08-01 06:17:41,84 °C
2024-08-01 06:17:45,84 °C
2024-08-01 06:17:47,84 °C
2024-08-01 06:18:12,84 °C
2024-08-01 06:18:13,84 °C
2024-08-01 06:21:57,85 °C
2024-08-01 06:22:01,84 °C
2024-08-01 06:22:06,85 °C
2024-08-01 06:22:08,84 °C
2024-08-01 06:22:09,85 °C
2024-08-01 06:22:10,84 °C
2024-08-01 06:22:11,85 °C
2024-08-01 06:22:19,84 °C
2024-08-01 06:22:20,85 °C
2024-08-01 06:22:22,84 °C
2024-08-01 06:22:24,85 °C
2024-08-01 06:22:33,84 °C
2024-08-01 06:22:34,85 °C
2024-08-01 06:27:33,85 °C
2024-08-01 06:27:34,85 °C
2024-08-01 06:27:35,85 °C
2024-08-01 06:27:38,85 °C
2024-08-01 06:27:41,85 °C
2024-08-01 06:27:43,85 °C
2024-08-01 06:27:44,85 °C
2024-08-01 06:27:45,85 °C
2024-08-01 06:27:47,85 °C
2024-08-01 06:27:48,85 °C
2024-08-01 06:27:49,85 °C
2024-08-01 06:27:50,85 °C
2024-08-01 06:27:52,85 °C
2024-08-01 06:27:57,85 °C
2024-08-01 06:28:05,85 °C
2024-08-01 06:28:06,85 °C
2024-08-01 06:28:09,85 °C
2024-08-01 06:28:10,85 °C
2024-08-01 06:28:11,85 °C
2024-08-01 06:28:13,85 °C
2024-08-01 06:28:14,85 °C
2024-08-01 06:28:18,85 °C
2024-08-01 06:28:19,85 °C
2024-08-01 06:28:20,85 °C
2024-08-01 06:28:21,85 °C
2024-08-01 06:28:24,85 °C
2024-08-01 06:28:25,85 °C
2024-08-01 06:28:26,85 °C
2024-08-01 06:28:28,85 °C
2024-08-01 06:28:30,85 °C
2024-08-01 06:28:37,85 °C
2024-08-01 06:30:55,85 °C
2024-08-01 06:30:56,85 °C
2024-08-01 06:30:57,85 °C
2024-08-01 06:36:28,85 °C
2024-08-01 06:36:30,85 °C
2024-08-01 06:36:32,85 °C
2024-08-01 06:36:38,85 °C
2024-08-01 06:36:40,85 °C
2024-08-01 06:36:42,85 °C
2024-08-01 06:36:44,85 °C
2024-08-01 06:36:47,85 °C
2024-08-01 06:36:49,85 °C
2024-08-01 06:43:10,85 °C
2024-08-01 06:43:11,85 °C
2024-08-01 06:43:54,85 °C
2024-08-01 06:43:56,85 °C
2024-08-01 06:44:03,85 °C
2024-08-01 06:44:14,85 °C
2024-08-01 06:44:15,85 °C
2024-08-01 06:44:17,85 °C
2024-08-01 06:44:19,85 °C
2024-08-01 06:44:29,85 °C
2024-08-01 06:44:30,85 °C
2024-08-01 06:47:50,85 °C
2024-08-01 06:47:53,85 °C
2024-08-01 06:48:00,85 °C
2024-08-01 06:48:01,85 °C
2024-08-01 06:48:11,85 °C
2024-08-01 06:48:14,85 °C
2024-08-01 06:48:15,85 °C
2024-08-01 06:48:17,85 °C
2024-08-01 06:48:21,85 °C
2024-08-01 06:48:27,85 °C
2024-08-01 06:48:28,85 °C
2024-08-01 06:48:31,85 °C
2024-08-01 06:48:32,85 °C
2024-08-01 06:48:33,85 °C
2024-08-01 06:48:35,85 °C
2024-08-01 06:48:40,85 °C
2024-08-01 06:48:41,85 °C
2024-08-01 06:55:08,86 °C
2024-08-01 06:55:10,85 °C
2024-08-01 06:55:15,86 °C
2024-08-01 06:55:17,85 °C
2024-08-01 06:55:21,86 °C
2024-08-01 06:55:22,85 °C
2024-08-01 06:55:24,86 °C
